"Formula","Predictors","Num_Params","Raw_AIC","Complete_Yrs","Missing_Yrs","Guild_Sources","adjaic2"
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X10_Harbour_s_2yrLead_WS + X12_DFA_biomassEuphShelfSum","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X10_Harbour_s_2yrLead_WS + X12_DFA_biomassEuphShelfSum",4,50.316427833916,21,3,"Abundance, PreyNCC, PredAK, PreyAK",56.316427833916
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X10_Northern_f_s_2yrLead_WS + X12_copepodCom_WGoA + X13_hexagram_EAI","X07_DFA_cpue_IntSprJunHW + X10_Northern_f_s_2yrLead_WS + X12_copepodCom_WGoA + X13_hexagram_EAI",4,56.3165064588694,24,0,"Abundance, PredAK, PreyAK, PreyAK",56.3165064588694
"X16_SAR ~ X06_StomFull_May + X05_herring_NCC + X09_DFA_HakeAge5Plus + X09_canaryRockfish","X06_StomFull_May + X05_herring_NCC + X09_DFA_HakeAge5Plus + X09_canaryRockfish",4,46.3171471766432,19,5,"Growth, PreyNCC, PredNCC, PredNCC",56.3171471766432
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X04_PacificPompano_ + X12_copepodBiomass_WGoA + X15_salmonSharkGoA_predAK","X07_DFA_cpue_IntSprJunHW + X04_PacificPompano_ + X12_copepodBiomass_WGoA + X15_salmonSharkGoA_predAK",4,56.3172564294091,24,0,"Abundance, PreyNCC, PreyAK, PredAK",56.3172564294091
"X16_SAR ~ X06_StomFull_May + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X08_commonMurre_JSOES + X11_Harbor_seal_CR","X06_StomFull_May + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X08_commonMurre_JSOES + X11_Harbor_seal_CR",4,46.3176474046946,19,5,"Growth, PreyNCC, PredNCC, PredNCC",56.3176474046946
"X16_SAR ~ X06_StomFull_May + X01_NHLlogSum_win_15 + X04_marketsquid_GAM + X12_copepodBiomass_WGoA","X06_StomFull_May + X01_NHLlogSum_win_15 + X04_marketsquid_GAM + X12_copepodBiomass_WGoA",4,50.3190437151503,21,3,"Growth, PreyNCC, PreyNCC, PreyAK",56.3190437151503
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_habCompInd + X02_DFA_SeaNettle_ + X14_pinkSalmonAsia","X06_Lmu_IntSprMayW + X01_habCompInd + X02_DFA_SeaNettle_ + X14_pinkSalmonAsia",4,54.3197983307496,23,1,"Growth, PreyNCC, PreyNCC, PreyAK",56.3197983307496
"X16_SAR ~ X06_StomFull_May + X01_NHLlogSum_win_15 + X12_copepodBiomass_WGoA + X13_DFA_WGOA_DFA_midTrophic","X06_StomFull_May + X01_NHLlogSum_win_15 + X12_copepodBiomass_WGoA + X13_DFA_WGOA_DFA_midTrophic",4,50.3200009311277,21,3,"Growth, PreyNCC, PreyAK, PreyAK",56.3200009311277
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X04_PacificPompano_ + X13_hexagram_WAI + X14_pinkSalmon","X07_DFA_cpue_IntSprJunHW + X04_PacificPompano_ + X13_hexagram_WAI + X14_pinkSalmon",4,56.3202831345439,24,0,"Abundance, PreyNCC, PreyAK, PreyAK",56.3202831345439
"X16_SAR ~ X06_Lmu_IntSprMayW + X10_Harbour_s_2yrLead_WS + X12_copepodBiomass_WGoA + X15_salmonSharkGoA_predAK","X06_Lmu_IntSprMayW + X10_Harbour_s_2yrLead_WS + X12_copepodBiomass_WGoA + X15_salmonSharkGoA_predAK",4,54.3203098151018,23,1,"Growth, PredAK, PreyAK, PredAK",56.3203098151018
"X16_SAR ~ X06_Lmu_IntSprMayW + X03_HakeAge1 + X10_Harbour_s_2yrLead_WS + X12_copepodBiomass_WGoA","X06_Lmu_IntSprMayW + X03_HakeAge1 + X10_Harbour_s_2yrLead_WS + X12_copepodBiomass_WGoA",4,54.3204893264453,23,1,"Growth, PreyNCC, PredAK, PreyAK",56.3204893264453
"X16_SAR ~ X06_Lmu_IntSprJunH + X08_commonMurre_JSOES + X13_gadid_WAI + X13_hexagram_WAI","X06_Lmu_IntSprJunH + X08_commonMurre_JSOES + X13_gadid_WAI + X13_hexagram_WAI",4,46.3216268895619,19,5,"Growth, PredNCC, PreyAK, PreyAK",56.3216268895619
"X16_SAR ~ X06_StomFull_May + X04_CaliforniaMarketSquid_ + X12_copepodBiomass_WGoA + X13_ammod_WAI","X06_StomFull_May + X04_CaliforniaMarketSquid_ + X12_copepodBiomass_WGoA + X13_ammod_WAI",4,54.3216449089886,23,1,"Growth, PreyNCC, PreyAK, PreyAK",56.3216449089886
"X16_SAR ~ X06_DFA_IGF_mu + X06_Lmu_IntSprMayW + X01_NHLlogSum_win_25 + X12_copepodBiomass_WGoA","X06_DFA_IGF_mu + X06_Lmu_IntSprMayW + X01_NHLlogSum_win_25 + X12_copepodBiomass_WGoA",4,50.3221500842484,21,3,"Growth, Growth, PreyNCC, PreyAK",56.3221500842484
"X16_SAR ~ X06_Lmu_IntSprJunH + X04_PacificPompano_ + X08_Large_gulls_7_WS + X13_hexagram_EAI","X06_Lmu_IntSprJunH + X04_PacificPompano_ + X08_Large_gulls_7_WS + X13_hexagram_EAI",4,56.3223247015462,24,0,"Growth, PreyNCC, PredNCC, PreyAK",56.3223247015462
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X05_herring_NCC + X11_DFA_Harbour_p_WS","X06_StomFull_May + X01_habCompInd + X05_herring_NCC + X11_DFA_Harbour_p_WS",4,54.3226394175516,23,1,"Growth, PreyNCC, PreyNCC, PredNCC",56.3226394175516
"X16_SAR ~ X06_Lmu_IntSprMayW + X05_herring_NCC + X09_DFA_HakeAge5Plus + X14_pinkSalmon","X06_Lmu_IntSprMayW + X05_herring_NCC + X09_DFA_HakeAge5Plus + X14_pinkSalmon",4,54.3229459472473,23,1,"Growth, PreyNCC, PredNCC, PreyAK",56.3229459472473
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X10_Harbour_s_2yrLead_WS + X13_pollockBiomassGoAage3plus_predAK + X15_salmonSharkBSAI_predAK","X07_DFA_cpue_IntSprJunHW + X10_Harbour_s_2yrLead_WS + X13_pollockBiomassGoAage3plus_predAK + X15_salmonSharkBSAI_predAK",4,46.3250550754595,19,5,"Abundance, PredAK, PreyAK, PredAK",56.3250550754595
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X02_DFA_SeaNettle_ + X10_Harbor_seal_CR_2yrLead + X10_Harbour_s_2yrLead_WS","X07_DFA_cpue_IntSprJunHW + X02_DFA_SeaNettle_ + X10_Harbor_seal_CR_2yrLead + X10_Harbour_s_2yrLead_WS",4,56.3253254616456,24,0,"Abundance, PreyNCC, PredAK, PredAK",56.3253254616456
"X16_SAR ~ X06_Lmu_IntSprJunH + X08_commonMurre_JSOES + X11_DFA_Harbour_p_WS + X15_sablefishBiomass_predAK","X06_Lmu_IntSprJunH + X08_commonMurre_JSOES + X11_DFA_Harbour_p_WS + X15_sablefishBiomass_predAK",4,46.3255098098329,19,5,"Growth, PredNCC, PredNCC, PredAK",56.3255098098329
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_Cassin_s_aukl_WS + X15_DFA_sleeperSharkBSAI_predAK + X15_salmonSharkGoA_predAK","X07_DFA_cpue_IntSprJunHW + X01_Cassin_s_aukl_WS + X15_DFA_sleeperSharkBSAI_predAK + X15_salmonSharkGoA_predAK",4,56.3261679383219,24,0,"Abundance, PreyNCC, PredAK, PredAK",56.3261679383219
"X16_SAR ~ X06_StomFull_May + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X11_DFA_Harbour_p_WS + X12_DFA_biomassEuphShelfSum","X06_StomFull_May + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X11_DFA_Harbour_p_WS + X12_DFA_biomassEuphShelfSum",4,54.3262059935667,23,1,"Growth, PreyNCC, PredNCC, PreyAK",56.3262059935667
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X03_HakeAge1 + X12_DFA_biomassEuphShelfSum","X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X03_HakeAge1 + X12_DFA_biomassEuphShelfSum",4,56.326547917935,24,0,"Abundance, PreyNCC, PreyNCC, PreyAK",56.326547917935
"X16_SAR ~ X06_StomFull_May + X01_DFA_sumPreyOfPrey_planktonJun + X02.krill + X09_DFA_HakeAge5Plus","X06_StomFull_May + X01_DFA_sumPreyOfPrey_planktonJun + X02.krill + X09_DFA_HakeAge5Plus",4,54.3269228942701,23,1,"Growth, PreyNCC, PreyNCC, PredNCC",56.3269228942701
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_25 + X11_DFA_Harbour_p_WS + X14_pinkSalmonAsia","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_25 + X11_DFA_Harbour_p_WS + X14_pinkSalmonAsia",4,50.3269236163579,21,3,"Abundance, PreyNCC, PredNCC, PreyAK",56.3269236163579
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_05 + X02.krill + X10_Californian_s_l_2yrLead_WS","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_05 + X02.krill + X10_Californian_s_l_2yrLead_WS",4,50.3273459262841,21,3,"Abundance, PreyNCC, PreyNCC, PredAK",56.3273459262841
"X16_SAR ~ X06_DFA_IGF_mu + X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X02.krill","X06_DFA_IGF_mu + X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X02.krill",4,50.327445696999,21,3,"Growth, Abundance, PreyNCC, PreyNCC",56.327445696999
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X03_HakeAge1 + X10_Harbour_s_2yrLead_WS + X15_salmonSharkBSAI_predAK","X07_DFA_cpue_IntSprJunHW + X03_HakeAge1 + X10_Harbour_s_2yrLead_WS + X15_salmonSharkBSAI_predAK",4,46.3274791303439,19,5,"Abundance, PreyNCC, PredAK, PredAK",56.3274791303439
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_25 + X08_DFA_DC_corm_3_WS + X14_pinkSalmonAsia","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_25 + X08_DFA_DC_corm_3_WS + X14_pinkSalmonAsia",4,50.3275384958455,21,3,"Abundance, PreyNCC, PredNCC, PreyAK",56.3275384958455
"X16_SAR ~ X06_StomFull_May + X01_NHLlogSum_win_15 + X04_PacificPompano_ + X12_copepodBiomass_WGoA","X06_StomFull_May + X01_NHLlogSum_win_15 + X04_PacificPompano_ + X12_copepodBiomass_WGoA",4,50.3276806450029,21,3,"Growth, PreyNCC, PreyNCC, PreyAK",56.3276806450029
"X16_SAR ~ X06_Lmu_IntSprMayW + X03_HakeAge1 + X12_DFA_biomassEuphShelfSum + X12_copepodBiomass_WGoA","X06_Lmu_IntSprMayW + X03_HakeAge1 + X12_DFA_biomassEuphShelfSum + X12_copepodBiomass_WGoA",4,54.3277114652793,23,1,"Growth, PreyNCC, PreyAK, PreyAK",56.3277114652793
"X16_SAR ~ X06_Lmu_IntSprMayW + X10_Harbour_s_2yrLead_WS + X15_sablefishRecruitment_predAK","X06_Lmu_IntSprMayW + X10_Harbour_s_2yrLead_WS + X15_sablefishRecruitment_predAK",3,54.3280306658926,23,1,"Growth, PredAK, PredAK",56.3280306658926
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Cassin_s_aukl_WS + X13_hexagram_WAI + X15_salmonSharkGoA_predAK","X06_Lmu_IntSprJunH + X01_Cassin_s_aukl_WS + X13_hexagram_WAI + X15_salmonSharkGoA_predAK",4,56.3288153072573,24,0,"Growth, PreyNCC, PreyAK, PredAK",56.3288153072573
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Sabine_gull_WS + X08_commonMurre_JSOES + X13_gadid_WAI","X06_Lmu_IntSprJunH + X01_Sabine_gull_WS + X08_commonMurre_JSOES + X13_gadid_WAI",4,46.3292937035533,19,5,"Growth, PreyNCC, PredNCC, PreyAK",56.3292937035533
"X16_SAR ~ X06_StomFull_May + X01_NHLlogSum_win_15 + X05_DFA_abundSardine + X12_copepodBiomass_WGoA","X06_StomFull_May + X01_NHLlogSum_win_15 + X05_DFA_abundSardine + X12_copepodBiomass_WGoA",4,50.3293901188024,21,3,"Growth, PreyNCC, PreyNCC, PreyAK",56.3293901188024
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_NHLlogSum_win_25 + X12_copepodBiomass_WGoA + X12_copepodCom_EGoA","X06_Lmu_IntSprMayW + X01_NHLlogSum_win_25 + X12_copepodBiomass_WGoA + X12_copepodCom_EGoA",4,50.3294303249194,21,3,"Growth, PreyNCC, PreyAK, PreyAK",56.3294303249194
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X09_DFA_ChinAbundSnakeFall + X14_pinkSalmonNorthAmerica","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X09_DFA_ChinAbundSnakeFall + X14_pinkSalmonNorthAmerica",4,50.3297588467668,21,3,"Abundance, PreyNCC, PredNCC, PreyAK",56.3297588467668
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X02_DFA_SeaNettle_ + X10_Northern_f_s_2yrLead_WS + X13_hexagram_EAI","X07_DFA_cpue_IntSprJunHW + X02_DFA_SeaNettle_ + X10_Northern_f_s_2yrLead_WS + X13_hexagram_EAI",4,56.3300542439802,24,0,"Abundance, PreyNCC, PredAK, PreyAK",56.3300542439802
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X02_DFA_SeaNettle_ + X10_Harbour_s_2yrLead_WS","X07_DFA_cpue_IntSprJunHW + X02_DFA_SeaNettle_ + X10_Harbour_s_2yrLead_WS",3,56.3305676054606,24,0,"Abundance, PreyNCC, PredAK",56.3305676054606
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_habCompInd + X10_Californian_s_l_2yrLead_WS + X15_salmonSharkGoA_predAK","X06_Lmu_IntSprMayW + X01_habCompInd + X10_Californian_s_l_2yrLead_WS + X15_salmonSharkGoA_predAK",4,54.3307029242112,23,1,"Growth, PreyNCC, PredAK, PredAK",56.3307029242112
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X15_sablefishBiomass_predAK","X06_StomFull_May + X01_habCompInd + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X15_sablefishBiomass_predAK",4,54.3311409888623,23,1,"Growth, PreyNCC, PreyNCC, PredAK",56.3311409888623
"X16_SAR ~ X06_Lmu_IntSprMayW + X05_herring_GAM + X10_Harbour_s_2yrLead_WS + X15_spinyDogfishBSAI_predAK","X06_Lmu_IntSprMayW + X05_herring_GAM + X10_Harbour_s_2yrLead_WS + X15_spinyDogfishBSAI_predAK",4,46.3317466111358,19,5,"Growth, PreyNCC, PredAK, PredAK",56.3317466111358
"X16_SAR ~ X06_DFA_IGF_mu + X01_NHLlogSum_win_15 + X05_anchovy_GAM + X12_copepodBiomass_WGoA","X06_DFA_IGF_mu + X01_NHLlogSum_win_15 + X05_anchovy_GAM + X12_copepodBiomass_WGoA",4,50.3322721769577,21,3,"Growth, PreyNCC, PreyNCC, PreyAK",56.3322721769577
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X02.krill + X10_Californian_s_l_2yrLead_WS","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X02.krill + X10_Californian_s_l_2yrLead_WS",4,50.3332899302226,21,3,"Abundance, PreyNCC, PreyNCC, PredAK",56.3332899302226
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_NHLlogSum_win_05 + X12_copepodBiomass_WGoA + X12_copepodCom_WGoA","X06_Lmu_IntSprMayW + X01_NHLlogSum_win_05 + X12_copepodBiomass_WGoA + X12_copepodCom_WGoA",4,50.3333518237352,21,3,"Growth, PreyNCC, PreyAK, PreyAK",56.3333518237352
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X03_HakeAge1 + X10_Northern_f_s_2yrLead_WS + X14_pinkSalmonNorthAmerica","X07_DFA_cpue_IntSprJunHW + X03_HakeAge1 + X10_Northern_f_s_2yrLead_WS + X14_pinkSalmonNorthAmerica",4,56.3340154831596,24,0,"Abundance, PreyNCC, PredAK, PreyAK",56.3340154831596
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X10_Harbour_s_2yrLead_WS + X12_copepodCom_EGoA + X14_pinkSalmonNorthAmerica","X07_DFA_cpue_IntSprJunHW + X10_Harbour_s_2yrLead_WS + X12_copepodCom_EGoA + X14_pinkSalmonNorthAmerica",4,56.334056239586,24,0,"Abundance, PredAK, PreyAK, PreyAK",56.334056239586
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X03_HakeAge1 + X11_DFA_Harbour_p_WS + X14_pinkSalmonNorthAmerica","X07_DFA_cpue_IntSprJunHW + X03_HakeAge1 + X11_DFA_Harbour_p_WS + X14_pinkSalmonNorthAmerica",4,56.3345927274445,24,0,"Abundance, PreyNCC, PredNCC, PreyAK",56.3345927274445
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X04_CaliforniaMarketSquid_ + X11_DFA_Harbour_p_WS","X06_StomFull_May + X01_habCompInd + X04_CaliforniaMarketSquid_ + X11_DFA_Harbour_p_WS",4,54.3346509321925,23,1,"Growth, PreyNCC, PreyNCC, PredNCC",56.3346509321925
"X16_SAR ~ X06_Lmu_IntSprJunH + X07_DFA_cpue_IntSprJunHW + X03_HakeAge1 + X12_copepodCom_WGoA","X06_Lmu_IntSprJunH + X07_DFA_cpue_IntSprJunHW + X03_HakeAge1 + X12_copepodCom_WGoA",4,56.3347352952296,24,0,"Growth, Abundance, PreyNCC, PreyAK",56.3347352952296
"X16_SAR ~ X06_Lmu_IntSprMayW + X04_marketsquid_GAM + X09_DFA_HakeAge5Plus + X15_salmonSharkGoA_predAK","X06_Lmu_IntSprMayW + X04_marketsquid_GAM + X09_DFA_HakeAge5Plus + X15_salmonSharkGoA_predAK",4,54.3348765315173,23,1,"Growth, PreyNCC, PredNCC, PredAK",56.3348765315173
"X16_SAR ~ X06_Lmu_IntSprMayW + X07_DFA_cpue_IntSprJunHW + X10_Harbour_s_2yrLead_WS + X15_sablefishRecruitment_predAK","X06_Lmu_IntSprMayW + X07_DFA_cpue_IntSprJunHW + X10_Harbour_s_2yrLead_WS + X15_sablefishRecruitment_predAK",4,54.3349470023548,23,1,"Growth, Abundance, PredAK, PredAK",56.3349470023548
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_DFA_sumPreyOfPrey_planktonJun + X01_habCompInd + X15_PacificCodBiomass_predAK","X06_Lmu_IntSprMayW + X01_DFA_sumPreyOfPrey_planktonJun + X01_habCompInd + X15_PacificCodBiomass_predAK",4,54.3350547548519,23,1,"Growth, PreyNCC, PreyNCC, PredAK",56.3350547548519
"X16_SAR ~ X06_StomFull_May + X01_NHLlogSum_win_15 + X12_copepodBiomass_WGoA + X15_ArrowtoothFlounderBiomass_predAK","X06_StomFull_May + X01_NHLlogSum_win_15 + X12_copepodBiomass_WGoA + X15_ArrowtoothFlounderBiomass_predAK",4,50.3354637887063,21,3,"Growth, PreyNCC, PreyAK, PredAK",56.3354637887063
"X16_SAR ~ X06_StomFull_May + X01_NHLlogSum_win_15 + X12_copepodBiomass_WGoA + X13_pollockBiomassGoAage3plus_predAK","X06_StomFull_May + X01_NHLlogSum_win_15 + X12_copepodBiomass_WGoA + X13_pollockBiomassGoAage3plus_predAK",4,50.3358335694311,21,3,"Growth, PreyNCC, PreyAK, PreyAK",56.3358335694311
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X12_copepodBiomass_WGoA + X15_sablefishBiomass_predAK + X15_spinyDogfishGoA_predAK","X07_DFA_cpue_IntSprJunHW + X12_copepodBiomass_WGoA + X15_sablefishBiomass_predAK + X15_spinyDogfishGoA_predAK",4,56.3358999400142,24,0,"Abundance, PreyAK, PredAK, PredAK",56.3358999400142
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X04_PacificPompano_ + X13_DFA_WGOA_DFA_seabirds + X14_pinkSalmon","X07_DFA_cpue_IntSprJunHW + X04_PacificPompano_ + X13_DFA_WGOA_DFA_seabirds + X14_pinkSalmon",4,56.3359825229927,24,0,"Abundance, PreyNCC, PreyAK, PreyAK",56.3359825229927
"X16_SAR ~ X06_StomFull_May + X01_NHLlogSum_win_15 + X01_Red_necked_phal_WS + X12_copepodBiomass_WGoA","X06_StomFull_May + X01_NHLlogSum_win_15 + X01_Red_necked_phal_WS + X12_copepodBiomass_WGoA",4,50.3361376156857,21,3,"Growth, PreyNCC, PreyNCC, PreyAK",56.3361376156857
"X16_SAR ~ X06_DFA_IGF_mu + X01_Red_phal_WS + X10_Harbour_s_2yrLead_WS + X12_copepodBiomass_WGoA","X06_DFA_IGF_mu + X01_Red_phal_WS + X10_Harbour_s_2yrLead_WS + X12_copepodBiomass_WGoA",4,56.3363647592524,24,0,"Growth, PreyNCC, PredAK, PreyAK",56.3363647592524
"X16_SAR ~ X06_StomFull_May + X08_Loons_8_WS + X10_Californian_s_l_2yrLead_WS + X12_DFA_biomassEuphShelfSum","X06_StomFull_May + X08_Loons_8_WS + X10_Californian_s_l_2yrLead_WS + X12_DFA_biomassEuphShelfSum",4,54.3364993753125,23,1,"Growth, PredNCC, PredAK, PreyAK",56.3364993753125
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X13_hexagram_EAI + X15_DFA_sleeperSharkBSAI_predAK + X15_salmonSharkBSAI_predAK","X07_DFA_cpue_IntSprJunHW + X13_hexagram_EAI + X15_DFA_sleeperSharkBSAI_predAK + X15_salmonSharkBSAI_predAK",4,46.3372517677055,19,5,"Abundance, PreyAK, PredAK, PredAK",56.3372517677055
"X16_SAR ~ X06_StomFull_May + X02.krill + X09_DFA_HakeAge5Plus + X11_DFA_Harbour_p_WS","X06_StomFull_May + X02.krill + X09_DFA_HakeAge5Plus + X11_DFA_Harbour_p_WS",4,54.3378836265755,23,1,"Growth, PreyNCC, PredNCC, PredNCC",56.3378836265755
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_Red_necked_phal_WS + X12_copepodBiomass_WGoA + X15_salmonSharkGoA_predAK","X07_DFA_cpue_IntSprJunHW + X01_Red_necked_phal_WS + X12_copepodBiomass_WGoA + X15_salmonSharkGoA_predAK",4,56.3384647099756,24,0,"Abundance, PreyNCC, PreyAK, PredAK",56.3384647099756
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Red_necked_phal_WS + X08_DFA_DC_corm_3_WS + X12_copepodCom_WGoA","X06_Lmu_IntSprJunH + X01_Red_necked_phal_WS + X08_DFA_DC_corm_3_WS + X12_copepodCom_WGoA",4,56.3386553185597,24,0,"Growth, PreyNCC, PredNCC, PreyAK",56.3386553185597
"X16_SAR ~ X06_StomFull_May + X01_habCompInd + X15_halibutBiomassAge8plus_2yrLead_predAK + X15_sablefishRecruitment_predAK","X06_StomFull_May + X01_habCompInd + X15_halibutBiomassAge8plus_2yrLead_predAK + X15_sablefishRecruitment_predAK",4,54.3394405066723,23,1,"Growth, PreyNCC, PredAK, PredAK",56.3394405066723
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X10_Harbor_seal_CR_2yrLead + X10_Harbour_s_2yrLead_WS + X15_sablefishRecruitment_predAK","X07_DFA_cpue_IntSprJunHW + X10_Harbor_seal_CR_2yrLead + X10_Harbour_s_2yrLead_WS + X15_sablefishRecruitment_predAK",4,56.3414373432214,24,0,"Abundance, PredAK, PredAK, PredAK",56.3414373432214
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X04_Sablefish__JSOES + X11_DFA_Harbour_p_WS + X13_ammod_WAI","X07_DFA_cpue_IntSprJunHW + X04_Sablefish__JSOES + X11_DFA_Harbour_p_WS + X13_ammod_WAI",4,56.3414523683662,24,0,"Abundance, PreyNCC, PredNCC, PreyAK",56.3414523683662
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_25 + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X15_sablefishBiomass_predAK","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_25 + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X15_sablefishBiomass_predAK",4,50.3414602577833,21,3,"Abundance, PreyNCC, PreyNCC, PredAK",56.3414602577833
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X08_DFA_DC_corm_3_WS + X13_ammod_WAI + X14_pinkSalmonNorthAmerica","X07_DFA_cpue_IntSprJunHW + X08_DFA_DC_corm_3_WS + X13_ammod_WAI + X14_pinkSalmonNorthAmerica",4,56.3418524396135,24,0,"Abundance, PredNCC, PreyAK, PreyAK",56.3418524396135
"X16_SAR ~ X06_StomFull_May + X01_Sabine_gull_WS + X12_copepodBiomass_WGoA + X13_gadid_WAI","X06_StomFull_May + X01_Sabine_gull_WS + X12_copepodBiomass_WGoA + X13_gadid_WAI",4,54.3419626150745,23,1,"Growth, PreyNCC, PreyAK, PreyAK",56.3419626150745
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X13_hexagram_EAI + X14_pinkSalmon + X15_salmonSharkBSAI_predAK","X07_DFA_cpue_IntSprJunHW + X13_hexagram_EAI + X14_pinkSalmon + X15_salmonSharkBSAI_predAK",4,46.3420356803769,19,5,"Abundance, PreyAK, PreyAK, PredAK",56.3420356803769
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_habCompInd + X10_Californian_s_l_2yrLead_WS + X12_copepodCom_EGoA","X06_Lmu_IntSprMayW + X01_habCompInd + X10_Californian_s_l_2yrLead_WS + X12_copepodCom_EGoA",4,54.3423143779094,23,1,"Growth, PreyNCC, PredAK, PreyAK",56.3423143779094
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X12_DFA_biomassEuphShelfSum + X15_sharkCatchGoA_predAK + X15_spinyDogfishBSAI_predAK","X07_DFA_cpue_IntSprJunHW + X12_DFA_biomassEuphShelfSum + X15_sharkCatchGoA_predAK + X15_spinyDogfishBSAI_predAK",4,46.3425022398401,19,5,"Abundance, PreyAK, PredAK, PredAK",56.3425022398401
"X16_SAR ~ X06_DFA_IGF_mu + X01_NHLlogSum_win_15 + X12_copepodBiomass_WGoA + X15_sablefishBiomass_predAK","X06_DFA_IGF_mu + X01_NHLlogSum_win_15 + X12_copepodBiomass_WGoA + X15_sablefishBiomass_predAK",4,50.3440532183442,21,3,"Growth, PreyNCC, PreyAK, PredAK",56.3440532183442
"X16_SAR ~ X06_DFA_IGF_mu + X01_NHLlogSum_win_15 + X05_herring_NCC + X12_copepodBiomass_WGoA","X06_DFA_IGF_mu + X01_NHLlogSum_win_15 + X05_herring_NCC + X12_copepodBiomass_WGoA",4,50.3441121397038,21,3,"Growth, PreyNCC, PreyNCC, PreyAK",56.3441121397038
"X16_SAR ~ X06_DFA_IGF_mu + X02.krill + X03_HakeAge1 + X09_DFA_HakeAge5Plus","X06_DFA_IGF_mu + X02.krill + X03_HakeAge1 + X09_DFA_HakeAge5Plus",4,56.3449003759834,24,0,"Growth, PreyNCC, PreyNCC, PredNCC",56.3449003759834
