"model_type","terms","n","aic","bic","cfi","rmsea","sar_r2","term1","term2","term3","b1","p1","b2","p2","b3","p3","n_terms","has_ishark","has_issl","has_icsl","has_any_index","index_count","model_label","delta_aic_vs_base","delta_r2_vs_base","delta_aic_global","aic_weight","exp_sign_1","exp_sign_2","exp_sign_3","pass_sign_1","pass_sign_2","pass_sign_3","n_valid_terms","n_passed_terms","prop_model_signs_met","all_signs_met"
"3var_global","x13_hexagram_eai + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,108.325807150892,118.928291624023,1,0,0.751150062664983,"x13_hexagram_eai","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",-0.0970476329556167,0.39891598894051,-0.927818357296684,3.9462398682133e-08,-0.833047849388351,3.97894641013252e-07,3,FALSE,FALSE,TRUE,TRUE,1,"M3863",-17.9420233652362,0.450164898702093,10.1105848235636,0.00237943433841644,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_ammod_wai + x21_sst_wgoa_coastwatch_junjulaug + x13_stka_herr_matbiom",24,108.346365203028,118.94884967616,0.949170432414581,0.147172911104682,0.73266684085401,"x13_ammod_wai","x21_sst_wgoa_coastwatch_junjulaug","x13_stka_herr_matbiom",-0.242860358710216,0.0231487722021779,-0.584140262765976,2.56839416312715e-06,0.331551668851517,0.00222647838222256,3,FALSE,FALSE,FALSE,FALSE,0,"M2913",-17.9214653130995,0.43168167689112,10.1311428757003,0.00235510134481005,"Positive","Negative","Positive",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_dfa_wgoa_dfa_seabirds + x13_egoa_herring + x21_sst_wgoa_coastwatch_junjulaug",24,108.357249726201,118.959734199333,1,0,0.737844024393437,"x13_dfa_wgoa_dfa_seabirds","x13_egoa_herring","x21_sst_wgoa_coastwatch_junjulaug",-0.249382896401425,0.0315120380425549,0.427170749308774,6.46543613447292e-05,-0.514658258475057,0.000112182359516488,3,FALSE,FALSE,FALSE,FALSE,0,"M4651",-17.9105807899269,0.436858860430546,10.1420273988729,0.00234231908099004,"Positive","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x10_dfa_ssl_est_wholerange_2yr_lead + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,108.361314689208,118.96379916234,1,0,0.74988259490674,"x10_dfa_ssl_est_wholerange_2yr_lead","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",0.269217012297455,0.411293635707548,-0.839583300622893,0.000316026791819191,-0.988564054837927,9.88576932381413e-06,3,FALSE,FALSE,TRUE,TRUE,1,"M7018",-17.9065158269199,0.44889743094385,10.14609236188,0.00233756319554436,"Negative","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_ammod_wai + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,108.435163772913,119.037648246045,0.954293001231197,0.139025699654301,0.746622234230939,"x13_ammod_wai","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",-0.127100890465236,0.438864862234384,-0.874669367094461,2.81793297087773e-05,-0.84985750371982,1.53744937003708e-07,3,FALSE,FALSE,TRUE,TRUE,1,"M3079",-17.8326667432148,0.445637070268049,10.219941445585,0.00225282385391745,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x15_halibut_biomass_age8plus_2yr_lead_pred_ak + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,108.719454389646,119.321938862777,1,0,0.748718764287149,"x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",0.118044509568855,0.577938862742899,-1.04239589386823,5.71923473025038e-08,-0.814843631843305,7.78786309751922e-06,3,FALSE,FALSE,TRUE,TRUE,1,"M7134",-17.5483761264823,0.447733600324258,10.5042320623175,0.00195431386398938,"Negative","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x15_pacific_cod_biomass_pred_ak + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,108.790754487233,119.393238960365,1,0,0.74752358268426,"x15_pacific_cod_biomass_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",-0.0550689421034018,0.626042318482711,-0.988893505850847,4.67254901437286e-10,-0.879346263182345,1.34686227504233e-07,3,FALSE,FALSE,TRUE,TRUE,1,"M7118",-17.4770760288945,0.44653841872137,10.5755321599053,0.00188586974624525,"Negative","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_ammod_wai + x13_egoa_herring + x21_sst_wgoa_coastwatch_junjulaug",24,108.844767408073,119.447251881205,0.925915678331207,0.178736764786881,0.72605416860859,"x13_ammod_wai","x13_egoa_herring","x21_sst_wgoa_coastwatch_junjulaug",-0.22158315668282,0.0441909369414211,0.329520353060753,0.0032397255262997,-0.59210707055435,2.52058135630229e-06,3,FALSE,FALSE,FALSE,FALSE,0,"M2891",-17.4230631080547,0.4250690046457,10.6295450807452,0.00183562065863985,"Positive","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x14_pink_salmon_north_america + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,108.876963154864,119.479447627995,1,0,0.747394522182227,"x14_pink_salmon_north_america","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",-0.0443351297630117,0.698000268784867,-0.95522732709363,2.85510446396131e-08,-0.842165247467728,7.15519512084484e-07,3,FALSE,FALSE,TRUE,TRUE,1,"M5598",-17.3908673612644,0.446409358219336,10.6617408275354,0.00180630764131211,"Negative","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_mid_il_capelin + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,108.897211995126,119.499696468257,1,0,0.744596046841761,"x13_mid_il_capelin","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",0.0513477895185237,0.718231748241834,-0.946071389365307,3.78391993516303e-07,-0.844632670140453,5.86585553907781e-07,3,FALSE,FALSE,TRUE,TRUE,1,"M6683",-17.3706185210023,0.44361088287887,10.6819896677975,0.00178811208899957,"Positive","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_egoa_herring + x10_californian_s_l_2yr_lead_ws + x15_icsl_cslchin_ratio",24,108.942961233056,119.545445706187,1,0,0.732743927295212,"x13_egoa_herring","x10_californian_s_l_2yr_lead_ws","x15_icsl_cslchin_ratio",0.350841622997957,0.00147976959973817,0.930884389078481,5.22042892692198e-07,-0.984897925729458,2.72678534196658e-07,3,FALSE,FALSE,TRUE,TRUE,1,"M6092",-17.3248692830724,0.431758763332322,10.7277389057274,0.00174767397279589,"Positive","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x10_northern_f_s_2yr_lead_ws + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,108.9543273158,119.556811788931,1,0,0.746278617235504,"x10_northern_f_s_2yr_lead_ws","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",-0.0337148743658304,0.787250916680065,-1.00504225672331,2.8333034363115e-08,-0.872614801949354,2.27288395215908e-07,3,FALSE,FALSE,TRUE,TRUE,1,"M6973",-17.313503200328,0.445293453272614,10.7391049884718,0.00173777003819397,"Negative","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_wgoa_cap_pcod + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,108.974012076296,119.576496549427,1,0,0.746304486011374,"x13_wgoa_cap_pcod","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",-0.0331990042859145,0.817754302481422,-1.00875966727636,3.48746773237707e-07,-0.878436214157614,1.02491197551124e-06,3,FALSE,FALSE,TRUE,TRUE,1,"M5998",-17.2938184398324,0.445319322048484,10.7587897489674,0.00172075014024492,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_ammod_wai + x21_pdo_djf + x15_icsl_cslchin_ratio",24,109.021415833758,119.623900306889,0.978021195326578,0.0945064192813403,0.721842839937651,"x13_ammod_wai","x21_pdo_djf","x15_icsl_cslchin_ratio",-0.605988532977147,1.23601550572339e-06,-0.465323877725567,4.77725967638065e-05,-0.39282695865981,0.00241368145293697,3,FALSE,FALSE,TRUE,TRUE,1,"M2944",-17.2464146823705,0.42085767597476,10.8061935064294,0.00168044467361521,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_dfa_wgoa_dfa_seabirds + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,109.021976091012,119.624460564143,1,0,0.745079068610002,"x13_dfa_wgoa_dfa_seabirds","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",-0.00999786173213914,0.943191662085155,-0.973141839163641,7.80620636797735e-07,-0.857703796985711,4.40127661871514e-07,3,FALSE,FALSE,TRUE,TRUE,1,"M4839",-17.2458544251161,0.444093904647111,10.8067537636837,0.00167997399888355,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_copepod_com_w_go_a + x15_dfa_sleeper_shark_bsai_pred_ak + x15_icsl_cslchin_ratio",24,109.023385455397,119.625869928529,1,0,0.745257531134584,"x12_copepod_com_w_go_a","x15_dfa_sleeper_shark_bsai_pred_ak","x15_icsl_cslchin_ratio",0.00828254926572,0.95170500315263,-0.980745834060913,7.24560633713622e-10,-0.863915565122912,3.79324556210037e-07,3,FALSE,FALSE,TRUE,TRUE,1,"M2179",-17.2444450607307,0.444272367171694,10.8081631280691,0.00167879056814261,"Positive","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x13_hexagram_wai + x15_dfa_sleeper_shark_bsai_pred_ak",24,109.132036179824,119.734520652955,0.998151165277618,0.0270927941801989,0.726150148301362,"x12_dfa_biomass_euph_shelf_sum","x13_hexagram_wai","x15_dfa_sleeper_shark_bsai_pred_ak",-0.600625524879353,8.10301481912745e-07,0.426872139727859,0.000602221208028331,-0.531570808925887,1.84090869570497e-06,3,FALSE,FALSE,FALSE,FALSE,0,"M2292",-17.135794336304,0.425164984338471,10.9168138524958,0.00159002266688705,"Positive","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_copepod_biomass_w_go_a + x13_ammod_wai + x15_icsl_cslchin_ratio",24,109.383916196262,119.986400669393,1,0,0.722037289704103,"x12_copepod_biomass_w_go_a","x13_ammod_wai","x15_icsl_cslchin_ratio",-0.476030049542655,6.58373375213017e-05,-0.473878336948131,0.000228591160599922,-0.508870586138903,0.000109127940150611,3,FALSE,FALSE,TRUE,TRUE,1,"M721",-16.8839143198664,0.421052125741212,11.1686938689335,0.0014018716881067,"Positive","Positive","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_dfa_wgoa_dfa_seabirds + x21_sst_wgoa_coastwatch_junjulaug + x13_stka_herr_matbiom",24,109.404044619029,120.00652909216,1,0,0.727829515517139,"x13_dfa_wgoa_dfa_seabirds","x21_sst_wgoa_coastwatch_junjulaug","x13_stka_herr_matbiom",-0.233170874093689,0.0482789997872939,-0.512756897847995,0.000166178175754483,0.409937714724352,0.00015957751117246,3,FALSE,FALSE,FALSE,FALSE,0,"M4673",-16.8637858970994,0.426844351554248,11.1888222917005,0.0013878337141637,"Positive","Negative","Positive",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x13_stka_herr_matbiom + x15_dfa_sleeper_shark_bsai_pred_ak",24,109.551966632512,120.154451105643,1,0,0.726401782480735,"x21_sst_wgoa_coastwatch_junjulaug","x13_stka_herr_matbiom","x15_dfa_sleeper_shark_bsai_pred_ak",-0.585670261729507,4.35717082969411e-06,0.318441606392519,0.00521525012137003,-0.218445012873729,0.0534813134517507,3,FALSE,FALSE,FALSE,FALSE,0,"M6230",-16.7158638836164,0.425416618517845,11.3367443051835,0.0012888921432271,"Negative","Positive","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x13_stka_herr_matbiom + x15_icsl_risk_eulachon75_shad25",24,109.577782582621,120.180267055753,1,0,0.719664698014897,"x21_sst_wgoa_coastwatch_junjulaug","x13_stka_herr_matbiom","x15_icsl_risk_eulachon75_shad25",-0.622852193583592,9.12172863243299e-07,0.433988729255314,9.30539894645754e-05,0.207229088025108,0.0544449445138222,3,FALSE,FALSE,TRUE,TRUE,1,"M6231",-16.6900479335065,0.418679534052007,11.3625602552933,0.001272362069994,"Negative","Positive","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x13_stka_herr_matbiom + x10_californian_s_l_2yr_lead_ws",24,109.851556015638,120.45404048877,1,0,0.72070948668234,"x21_sst_wgoa_coastwatch_junjulaug","x13_stka_herr_matbiom","x10_californian_s_l_2yr_lead_ws",-0.61809300110746,1.25219448898761e-06,0.360311035074024,0.00104870655768541,0.198869831153907,0.0657989259751921,3,FALSE,FALSE,FALSE,FALSE,0,"M6219",-16.4162745004899,0.41972432271945,11.6363336883099,0.00110958753272516,"Negative","Positive","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x13_egoa_herring + x21_sst_wgoa_coastwatch_junjulaug + x15_dfa_sleeper_shark_bsai_pred_ak",24,109.863155326614,120.465639799745,1,0,0.720993183897662,"x13_egoa_herring","x21_sst_wgoa_coastwatch_junjulaug","x15_dfa_sleeper_shark_bsai_pred_ak",0.320567227073862,0.00654585515122141,-0.593688270317392,3.95247683981914e-06,-0.198150495810126,0.0894668200260533,3,FALSE,FALSE,FALSE,FALSE,0,"M6015",-16.4046751895141,0.420008019934772,11.6479329992857,0.00110317093232328,"Positive","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x13_stka_herr_matbiom + x15_arrowtooth_flounder_biomass_pred_ak",24,110.015377174498,120.61786164763,0.981937793688111,0.0843810319722486,0.71672260280149,"x21_sst_wgoa_coastwatch_junjulaug","x13_stka_herr_matbiom","x15_arrowtooth_flounder_biomass_pred_ak",-0.65889893323729,4.39201779833809e-07,0.310663195633839,0.00815090558851583,-0.220460919641616,0.0737039558910986,3,FALSE,FALSE,FALSE,FALSE,0,"M6223",-16.2524533416299,0.4157374388386,11.8001548471699,0.00102232329226311,"Negative","Positive","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_pollock_biomass_go_aage3plus_pred_ak + x21_sst_wgoa_coastwatch_junjulaug + x13_stka_herr_matbiom",24,110.213833794935,120.816318268067,1,0,0.716002748405394,"x13_pollock_biomass_go_aage3plus_pred_ak","x21_sst_wgoa_coastwatch_junjulaug","x13_stka_herr_matbiom",0.197676204999991,0.0845829289847613,-0.668079883466802,4.45065015508561e-07,0.411951229498313,0.000199026739676533,3,FALSE,FALSE,FALSE,FALSE,0,"M4373",-16.0539967211926,0.415017584442503,11.9986114676072,0.000925750484784876,"Positive","Negative","Positive",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_pollock_biomass_go_aage3plus_pred_ak + x13_egoa_herring + x21_sst_wgoa_coastwatch_junjulaug",24,110.334397435441,120.936881908573,0.997572161696184,0.0305609510911756,0.712561235292105,"x13_pollock_biomass_go_aage3plus_pred_ak","x13_egoa_herring","x21_sst_wgoa_coastwatch_junjulaug",0.175618232563166,0.124384804605285,0.409038570576987,0.000220166653327469,-0.669324266067884,4.5614076138456e-07,3,FALSE,FALSE,FALSE,FALSE,0,"M4351",-15.9334330806867,0.411576071329214,12.1191751081132,0.0008715933062574,"Positive","Positive","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x10_californian_s_l_2yr_lead_ws + x15_arrowtooth_flounder_biomass_pred_ak + x15_icsl_cslchin_ratio",24,110.425689180351,121.028173653482,0.993575894566407,0.049750356170206,0.714511442508538,"x10_californian_s_l_2yr_lead_ws","x15_arrowtooth_flounder_biomass_pred_ak","x15_icsl_cslchin_ratio",0.823036417713625,3.45903366789635e-05,-0.523734441922964,0.00452415180572685,-1.20730321915491,2.89548438558995e-08,3,FALSE,FALSE,TRUE,TRUE,1,"M6817",-15.8421413357773,0.413526278545647,12.2104668530226,0.000832703012307115,"Negative","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_wgoa_cap_pcod + x13_egoa_herring + x21_sst_wgoa_coastwatch_junjulaug",24,110.428233794134,121.030718267265,1,0,0.712601983116974,"x13_wgoa_cap_pcod","x13_egoa_herring","x21_sst_wgoa_coastwatch_junjulaug",0.202708625061857,0.132895264867373,0.406337297644614,0.000245480081621841,-0.516434684966797,0.000432226536487779,3,FALSE,FALSE,FALSE,FALSE,0,"M5810",-15.8395967219944,0.411616819154084,12.2130114668055,0.000831644232215454,"Positive","Positive","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x12_copepod_biomass_w_go_a + x15_arrowtooth_flounder_biomass_pred_ak + x15_icsl_cslchin_ratio",24,110.482892038456,121.085376511587,0.989378429383664,0.0640568049778946,0.713101645769115,"x12_copepod_biomass_w_go_a","x15_arrowtooth_flounder_biomass_pred_ak","x15_icsl_cslchin_ratio",-0.499541435958826,3.64212270014264e-05,-0.619206639350395,0.000561904785216338,-0.72268905383047,3.89081848768402e-05,3,FALSE,FALSE,TRUE,TRUE,1,"M1120",-15.7849384776721,0.412116481806225,12.2676697111278,0.000809223885028955,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x10_californian_s_l_2yr_lead_ws + x10_dfa_ssl_est_wholerange_2yr_lead + x15_icsl_cslchin_ratio",24,110.482965696642,121.085450169774,1,0,0.714839403396542,"x10_californian_s_l_2yr_lead_ws","x10_dfa_ssl_est_wholerange_2yr_lead","x15_icsl_cslchin_ratio",0.684475678760976,0.00170316977178198,0.743282953602579,0.00471913729585816,-1.3436875932414,3.00296545407974e-08,3,FALSE,FALSE,TRUE,TRUE,1,"M6808",-15.7848648194859,0.413854239433651,12.2677433693139,0.000809194082595987,"Negative","Negative","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x13_stka_herr_matbiom + x15_spiny_dogfish_go_a_pred_ak",24,110.505610294893,121.108094768025,0.992998034939564,0.0518983328627162,0.711289663292106,"x21_sst_wgoa_coastwatch_junjulaug","x13_stka_herr_matbiom","x15_spiny_dogfish_go_a_pred_ak",-0.64880596598436,7.42024312661016e-07,0.34475748767553,0.0023860036909924,0.191757319403391,0.103640497759557,3,FALSE,FALSE,FALSE,FALSE,0,"M6227",-15.7622202212349,0.410304499329216,12.290387967565,0.000800083817041667,"Negative","Positive","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x13_dfa_wgoa_dfa_seabirds + x13_dfa_wgoa_dfa_mid_trophic + x15_icsl_cslchin_ratio",24,110.510243302951,121.112727776083,0.871781589391648,0.23700720181021,0.720583940536532,"x13_dfa_wgoa_dfa_seabirds","x13_dfa_wgoa_dfa_mid_trophic","x15_icsl_cslchin_ratio",-0.74938353080949,4.05734148500869e-08,0.850763570839383,3.54824270876186e-06,-0.85618898170227,1.53194418750502e-06,3,FALSE,FALSE,TRUE,TRUE,1,"M4564",-15.7575872131769,0.419598776573641,12.295020975623,0.000798232564700556,"Positive","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_egoa_herring + x21_sst_wgoa_coastwatch_junjulaug + x10_californian_s_l_2yr_lead_ws",24,110.585195576501,121.187680049633,1,0,0.710256356195321,"x13_egoa_herring","x21_sst_wgoa_coastwatch_junjulaug","x10_californian_s_l_2yr_lead_ws",0.35589389582034,0.00184903566777161,-0.622895207230776,1.53908117672685e-06,0.161926054922861,0.148539790989242,3,FALSE,FALSE,FALSE,FALSE,0,"M6004",-15.6826349396269,0.409271192232431,12.369973249173,0.000768871497897185,"Positive","Negative","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"2var_global","x13_egoa_herring + x21_sst_wgoa_coastwatch_junjulaug",24,110.586562136995,120.010992779778,0.996092428246469,0.0440345260284746,0.683888817958332,"x13_egoa_herring","x21_sst_wgoa_coastwatch_junjulaug",NA,0.395654846742447,0.000624878325181433,-0.621024954058647,4.30243084892368e-06,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M406",-15.6812683791333,0.382903653995442,12.3713398096665,0.000768346322631738,"Positive","Negative",NA,TRUE,TRUE,NA,2,2,1,TRUE
"3var_global","x13_stka_herr_matbiom + x10_californian_s_l_2yr_lead_ws + x15_icsl_cslchin_ratio",24,110.706047172603,121.308531645735,1,0,0.714429549954082,"x13_stka_herr_matbiom","x10_californian_s_l_2yr_lead_ws","x15_icsl_cslchin_ratio",0.309920041238407,0.00555852199938611,0.927544919076197,1.49092848533705e-06,-0.927203006974772,2.97279998862088e-06,3,FALSE,FALSE,TRUE,TRUE,1,"M6697",-15.5617833435249,0.413444385991192,12.4908248452749,0.000723787654608611,"Positive","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_hexagram_eai + x13_egoa_herring + x21_sst_wgoa_coastwatch_junjulaug",24,110.793440481622,121.395924954754,1,0,0.707321545729245,"x13_hexagram_eai","x13_egoa_herring","x21_sst_wgoa_coastwatch_junjulaug",-0.158443051776946,0.172416434579597,0.355774363487065,0.00201239672642095,-0.591342127056451,7.43072258613253e-06,3,FALSE,FALSE,FALSE,FALSE,0,"M3675",-15.4743900345058,0.406336381766354,12.5782181542941,0.00069284159894857,"Positive","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x10_californian_s_l_2yr_lead_ws + x15_icsl_cslchin_ratio",24,110.79345370091,121.395938174042,1,0,0.712117188760931,"x21_sst_wgoa_coastwatch_junjulaug","x10_californian_s_l_2yr_lead_ws","x15_icsl_cslchin_ratio",-0.39764809555631,0.0059251295781495,0.780391732927443,0.0001484184441507,-0.678234653945435,0.00216682256198619,3,FALSE,FALSE,TRUE,TRUE,1,"M6245",-15.4743768152176,0.411132024798041,12.5782313735822,0.000692837019527335,"Negative","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_egoa_herring + x21_sst_wgoa_coastwatch_junjulaug + x15_pacific_cod_biomass_pred_ak",24,110.859139464647,121.461623937778,1,0,0.7074278034357,"x13_egoa_herring","x21_sst_wgoa_coastwatch_junjulaug","x15_pacific_cod_biomass_pred_ak",0.50317273486969,0.000252584381162047,-0.567838564092096,3.08394077397356e-05,0.196462198993202,0.180791242316861,3,FALSE,FALSE,FALSE,FALSE,0,"M6011",-15.4086910514814,0.406442639472809,12.6439171373185,0.000670451863772788,"Positive","Negative","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x21_sst_wgoa_coastwatch_junjulaug + x15_arrowtooth_flounder_biomass_pred_ak",24,110.953282370694,121.555766843826,1,0,0.705946430315901,"x12_dfa_biomass_euph_shelf_sum","x21_sst_wgoa_coastwatch_junjulaug","x15_arrowtooth_flounder_biomass_pred_ak",-0.313211265320594,0.0159179127143274,-0.558027725703265,6.69359497298405e-05,-0.442572922442391,0.0003843501650036,3,FALSE,FALSE,FALSE,FALSE,0,"M2483",-15.3145481454336,0.404961266353011,12.7380600433663,0.00063962396921699,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
